RXCUI,DrugName,Type,Class,Group
831196,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Taztia],SBD,diltiazem,Calcium_Channel_Blockers
831215,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Dilt],SBD,diltiazem,Calcium_Channel_Blockers
831226,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cartia],SBD,diltiazem,Calcium_Channel_Blockers
831244,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Tiazac],SBD,diltiazem,Calcium_Channel_Blockers
831248,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Taztia],SBD,diltiazem,Calcium_Channel_Blockers
831252,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Dilt],SBD,diltiazem,Calcium_Channel_Blockers
831255,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Cartia],SBD,diltiazem,Calcium_Channel_Blockers
831285,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Dilt],SBD,diltiazem,Calcium_Channel_Blockers
831296,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Tiazac],SBD,diltiazem,Calcium_Channel_Blockers
831300,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Taztia],SBD,diltiazem,Calcium_Channel_Blockers
831309,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Cartia],SBD,diltiazem,Calcium_Channel_Blockers
831323,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Tiazac],SBD,diltiazem,Calcium_Channel_Blockers
831325,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Taztia],SBD,diltiazem,Calcium_Channel_Blockers
831338,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Cartia],SBD,diltiazem,Calcium_Channel_Blockers
831347,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule [Tiazac],SBD,diltiazem,Calcium_Channel_Blockers
831349,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule [Taztia],SBD,diltiazem,Calcium_Channel_Blockers
831360,24 HR diltiazem hydrochloride 420 MG Extended Release Oral Capsule [Tiazac],SBD,diltiazem,Calcium_Channel_Blockers
833219,diltiazem hydrochloride 30 MG Oral Tablet [Cardizem],SBD,diltiazem,Calcium_Channel_Blockers
833704,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Diltzac],SBD,diltiazem,Calcium_Channel_Blockers
833705,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Diltzac],SBD,diltiazem,Calcium_Channel_Blockers
834393,diltiazem hydrochloride 60 MG Oral Tablet [Cardizem],SBD,diltiazem,Calcium_Channel_Blockers
848524,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Diltzac],SBD,diltiazem,Calcium_Channel_Blockers
1091621,diltiazem hydrochloride 420 MG [Matzim],SBDC,diltiazem,Calcium_Channel_Blockers
1091628,diltiazem hydrochloride 240 MG [Matzim],SBDC,diltiazem,Calcium_Channel_Blockers
1091631,diltiazem hydrochloride 180 MG [Matzim],SBDC,diltiazem,Calcium_Channel_Blockers
1091634,diltiazem hydrochloride 300 MG [Matzim],SBDC,diltiazem,Calcium_Channel_Blockers
1091637,diltiazem hydrochloride 360 MG [Matzim],SBDC,diltiazem,Calcium_Channel_Blockers
1988304,diltiazem hydrochloride 120 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
1988310,diltiazem hydrochloride 180 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
1988315,diltiazem hydrochloride 240 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
1988318,diltiazem hydrochloride 300 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
1988323,diltiazem hydrochloride 360 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
1988329,diltiazem hydrochloride 420 MG [Tiadylt],SBDC,diltiazem,Calcium_Channel_Blockers
830796,diltiazem hydrochloride 360 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830802,diltiazem hydrochloride 300 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830838,diltiazem hydrochloride 240 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830846,diltiazem hydrochloride 180 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830862,diltiazem hydrochloride 120 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830866,diltiazem hydrochloride 60 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
830901,diltiazem hydrochloride 420 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
831171,diltiazem hydrochloride 120 MG [Diltzac],SBDC,diltiazem,Calcium_Channel_Blockers
831192,diltiazem hydrochloride 120 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
831195,diltiazem hydrochloride 120 MG [Taztia],SBDC,diltiazem,Calcium_Channel_Blockers
831214,diltiazem hydrochloride 120 MG [Dilt],SBDC,diltiazem,Calcium_Channel_Blockers
831225,diltiazem hydrochloride 120 MG [Cartia],SBDC,diltiazem,Calcium_Channel_Blockers
831241,diltiazem hydrochloride 180 MG [Cartia],SBDC,diltiazem,Calcium_Channel_Blockers
831243,diltiazem hydrochloride 180 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
831247,diltiazem hydrochloride 180 MG [Taztia],SBDC,diltiazem,Calcium_Channel_Blockers
831251,diltiazem hydrochloride 180 MG [Dilt],SBDC,diltiazem,Calcium_Channel_Blockers
831281,diltiazem hydrochloride 240 MG [Diltzac],SBDC,diltiazem,Calcium_Channel_Blockers
831284,diltiazem hydrochloride 240 MG [Dilt],SBDC,diltiazem,Calcium_Channel_Blockers
831287,diltiazem hydrochloride 240 MG [Cartia],SBDC,diltiazem,Calcium_Channel_Blockers
831295,diltiazem hydrochloride 240 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
831299,diltiazem hydrochloride 240 MG [Taztia],SBDC,diltiazem,Calcium_Channel_Blockers
831318,diltiazem hydrochloride 300 MG [Diltzac],SBDC,diltiazem,Calcium_Channel_Blockers
831320,diltiazem hydrochloride 300 MG [Cartia],SBDC,diltiazem,Calcium_Channel_Blockers
831322,diltiazem hydrochloride 300 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
831324,diltiazem hydrochloride 300 MG [Taztia],SBDC,diltiazem,Calcium_Channel_Blockers
831346,diltiazem hydrochloride 360 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
831348,diltiazem hydrochloride 360 MG [Taztia],SBDC,diltiazem,Calcium_Channel_Blockers
831356,diltiazem hydrochloride 420 MG [Tiazac],SBDC,diltiazem,Calcium_Channel_Blockers
833218,diltiazem hydrochloride 30 MG [Cardizem],SBDC,diltiazem,Calcium_Channel_Blockers
1091622,diltiazem Extended Release Oral Tablet [Matzim],SBDF,diltiazem,Calcium_Channel_Blockers
1988305,diltiazem Extended Release Oral Capsule [Tiadylt],SBDF,diltiazem,Calcium_Channel_Blockers
367127,diltiazem Extended Release Oral Capsule [Tiazac],SBDF,diltiazem,Calcium_Channel_Blockers
369261,diltiazem Oral Tablet [Cardizem],SBDF,diltiazem,Calcium_Channel_Blockers
406247,diltiazem Extended Release Oral Capsule [Taztia],SBDF,diltiazem,Calcium_Channel_Blockers
491097,diltiazem Extended Release Oral Capsule [Cartia],SBDF,diltiazem,Calcium_Channel_Blockers
540620,diltiazem Extended Release Oral Capsule [Dilt],SBDF,diltiazem,Calcium_Channel_Blockers
629302,diltiazem Extended Release Oral Capsule [Diltzac],SBDF,diltiazem,Calcium_Channel_Blockers
830797,diltiazem Extended Release Oral Capsule [Cardizem],SBDF,diltiazem,Calcium_Channel_Blockers
830875,diltiazem Extended Release Oral Tablet [Cardizem],SBDF,diltiazem,Calcium_Channel_Blockers
2654904,diltiazem hydrochloride Extended Release Oral Capsule [Taztia],SBDFP,diltiazem,Calcium_Channel_Blockers
2654906,diltiazem hydrochloride Extended Release Oral Capsule [Cardizem],SBDFP,diltiazem,Calcium_Channel_Blockers
2655519,diltiazem hydrochloride Extended Release Oral Capsule [Tiadylt],SBDFP,diltiazem,Calcium_Channel_Blockers
2655599,diltiazem hydrochloride Oral Tablet [Cardizem],SBDFP,diltiazem,Calcium_Channel_Blockers
2655693,diltiazem hydrochloride Extended Release Oral Capsule [Tiazac],SBDFP,diltiazem,Calcium_Channel_Blockers
2656155,diltiazem hydrochloride Extended Release Oral Tablet [Cardizem],SBDFP,diltiazem,Calcium_Channel_Blockers
2656159,diltiazem hydrochloride Extended Release Oral Tablet [Matzim],SBDFP,diltiazem,Calcium_Channel_Blockers
2657392,diltiazem hydrochloride Extended Release Oral Capsule [Dilt],SBDFP,diltiazem,Calcium_Channel_Blockers
2657992,diltiazem hydrochloride Extended Release Oral Capsule [Cartia],SBDFP,diltiazem,Calcium_Channel_Blockers
2657998,diltiazem hydrochloride Extended Release Oral Capsule [Diltzac],SBDFP,diltiazem,Calcium_Channel_Blockers
1169598,Dilt Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1169599,Dilt Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1169602,Diltzac Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1169603,Diltzac Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1175760,Cardizem Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1175761,Cardizem Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1175800,Cartia Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1175801,Cartia Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1178488,Tiazac Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1178489,Tiazac Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1180263,Taztia Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1180264,Taztia Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1181567,Matzim Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1181568,Matzim Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1988306,Tiadylt Oral Product,SBDG,diltiazem,Calcium_Channel_Blockers
1988307,Tiadylt Pill,SBDG,diltiazem,Calcium_Channel_Blockers
1791229,5 ML diltiazem hydrochloride 5 MG/ML Injection,SCD,diltiazem,Calcium_Channel_Blockers
1791232,10 ML diltiazem hydrochloride 5 MG/ML Injection,SCD,diltiazem,Calcium_Channel_Blockers
1791233,25 ML diltiazem hydrochloride 5 MG/ML Injection,SCD,diltiazem,Calcium_Channel_Blockers
1791240,diltiazem hydrochloride 100 MG Injection,SCD,diltiazem,Calcium_Channel_Blockers
2586034,125 ML diltiazem hydrochloride 1 MG/ML Injection,SCD,diltiazem,Calcium_Channel_Blockers
2586036,250 ML diltiazem hydrochloride 1 MG/ML Injection,SCD,diltiazem,Calcium_Channel_Blockers
830795,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830801,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830837,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830845,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830861,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830865,12 HR diltiazem hydrochloride 60 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830869,12 HR diltiazem hydrochloride 90 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830872,12 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
830874,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
830877,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
830879,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
830882,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
830897,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
830900,24 HR diltiazem hydrochloride 420 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
831012,diltiazem hydrochloride 60 MG Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
831054,diltiazem hydrochloride 120 MG Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
831102,diltiazem hydrochloride 90 MG Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
831103,diltiazem hydrochloride 60 MG Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
831359,24 HR diltiazem hydrochloride 420 MG Extended Release Oral Capsule,SCD,diltiazem,Calcium_Channel_Blockers
833217,diltiazem hydrochloride 30 MG Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
833707,12 HR diltiazem hydrochloride 60 MG Extended Release Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
849860,diltiazem malate 240 MG Oral Tablet,SCD,diltiazem,Calcium_Channel_Blockers
2586033,diltiazem hydrochloride 1 MG/ML,SCDC,diltiazem,Calcium_Channel_Blockers
830794,diltiazem hydrochloride 360 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830800,diltiazem hydrochloride 300 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830836,diltiazem hydrochloride 240 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830844,diltiazem hydrochloride 180 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830860,diltiazem hydrochloride 120 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830864,diltiazem hydrochloride 60 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830868,diltiazem hydrochloride 90 MG,SCDC,diltiazem,Calcium_Channel_Blockers
830899,diltiazem hydrochloride 420 MG,SCDC,diltiazem,Calcium_Channel_Blockers
833194,diltiazem hydrochloride 5 MG/ML,SCDC,diltiazem,Calcium_Channel_Blockers
833216,diltiazem hydrochloride 30 MG,SCDC,diltiazem,Calcium_Channel_Blockers
833715,diltiazem hydrochloride 200 MG,SCDC,diltiazem,Calcium_Channel_Blockers
849859,diltiazem malate 240 MG,SCDC,diltiazem,Calcium_Channel_Blockers
849867,diltiazem hydrochloride 100 MG,SCDC,diltiazem,Calcium_Channel_Blockers
1791228,diltiazem Injection,SCDF,diltiazem,Calcium_Channel_Blockers
371856,diltiazem Oral Tablet,SCDF,diltiazem,Calcium_Channel_Blockers
374425,diltiazem Extended Release Oral Capsule,SCDF,diltiazem,Calcium_Channel_Blockers
375031,diltiazem Extended Release Oral Tablet,SCDF,diltiazem,Calcium_Channel_Blockers
393149,diltiazem Oral Capsule,SCDF,diltiazem,Calcium_Channel_Blockers
1151887,diltiazem Injectable Product,SCDG,diltiazem,Calcium_Channel_Blockers
1151888,diltiazem Oral Product,SCDG,diltiazem,Calcium_Channel_Blockers
1151889,diltiazem Pill,SCDG,diltiazem,Calcium_Channel_Blockers
4316,felodipine,IN,felodipine,Calcium_Channel_Blockers
1007489,felodipine / metoprolol,MIN,felodipine,Calcium_Channel_Blockers
402695,24 HR felodipine 10 MG Extended Release Oral Tablet,SCD,felodipine,Calcium_Channel_Blockers
402696,24 HR felodipine 5 MG Extended Release Oral Tablet,SCD,felodipine,Calcium_Channel_Blockers
402698,24 HR felodipine 2.5 MG Extended Release Oral Tablet,SCD,felodipine,Calcium_Channel_Blockers
315925,felodipine 10 MG,SCDC,felodipine,Calcium_Channel_Blockers
315926,felodipine 2.5 MG,SCDC,felodipine,Calcium_Channel_Blockers
317371,felodipine 5 MG,SCDC,felodipine,Calcium_Channel_Blockers
439558,felodipine Extended Release Oral Tablet,SCDF,felodipine,Calcium_Channel_Blockers
2648711,enalapril maleate / felodipine Extended Release Oral Tablet,SCDFP,felodipine,Calcium_Channel_Blockers
1159028,felodipine Oral Product,SCDG,felodipine,Calcium_Channel_Blockers
1159029,felodipine Pill,SCDG,felodipine,Calcium_Channel_Blockers
2659900,enalapril maleate / felodipine Pill,SCDGP,felodipine,Calcium_Channel_Blockers
2661758,enalapril maleate / felodipine Oral Product,SCDGP,felodipine,Calcium_Channel_Blockers
33910,isradipine,IN,isradipine,Calcium_Channel_Blockers
197848,isradipine 2.5 MG Oral Capsule,SCD,isradipine,Calcium_Channel_Blockers
197849,isradipine 5 MG Oral Capsule,SCD,isradipine,Calcium_Channel_Blockers
199757,isradipine 2.5 MG Oral Tablet,SCD,isradipine,Calcium_Channel_Blockers
562518,24 HR isradipine 10 MG Extended Release Oral Tablet,SCD,isradipine,Calcium_Channel_Blockers
562520,24 HR isradipine 5 MG Extended Release Oral Tablet,SCD,isradipine,Calcium_Channel_Blockers
316111,isradipine 2.5 MG,SCDC,isradipine,Calcium_Channel_Blockers
316112,isradipine 5 MG,SCDC,isradipine,Calcium_Channel_Blockers
317393,isradipine 10 MG,SCDC,isradipine,Calcium_Channel_Blockers
370723,isradipine Extended Release Oral Tablet,SCDF,isradipine,Calcium_Channel_Blockers
370724,isradipine Oral Capsule,SCDF,isradipine,Calcium_Channel_Blockers
376248,isradipine Oral Tablet,SCDF,isradipine,Calcium_Channel_Blockers
1159770,isradipine Oral Product,SCDG,isradipine,Calcium_Channel_Blockers
1159771,isradipine Pill,SCDG,isradipine,Calcium_Channel_Blockers
2377360,Conjupri,BN,levamlodipine,Calcium_Channel_Blockers
2376944,levamlodipine,IN,levamlodipine,Calcium_Channel_Blockers
2377031,levamlodipine maleate,PIN,levamlodipine,Calcium_Channel_Blockers
2377369,levamlodipine 2.5 MG Oral Tablet [Conjupri],SBD,levamlodipine,Calcium_Channel_Blockers
2377373,levamlodipine 5 MG Oral Tablet [Conjupri],SBD,levamlodipine,Calcium_Channel_Blockers
2377368,levamlodipine 2.5 MG [Conjupri],SBDC,levamlodipine,Calcium_Channel_Blockers
2377372,levamlodipine 5 MG [Conjupri],SBDC,levamlodipine,Calcium_Channel_Blockers
2377362,levamlodipine Oral Tablet [Conjupri],SBDF,levamlodipine,Calcium_Channel_Blockers
2377363,Conjupri Oral Product,SBDG,levamlodipine,Calcium_Channel_Blockers
2377364,Conjupri Pill,SBDG,levamlodipine,Calcium_Channel_Blockers
2377367,levamlodipine 2.5 MG Oral Tablet,SCD,levamlodipine,Calcium_Channel_Blockers
2377371,levamlodipine 5 MG Oral Tablet,SCD,levamlodipine,Calcium_Channel_Blockers
2377366,levamlodipine 2.5 MG,SCDC,levamlodipine,Calcium_Channel_Blockers
2377370,levamlodipine 5 MG,SCDC,levamlodipine,Calcium_Channel_Blockers
2377358,levamlodipine Oral Tablet,SCDF,levamlodipine,Calcium_Channel_Blockers
2377356,levamlodipine Oral Product,SCDG,levamlodipine,Calcium_Channel_Blockers
2377357,levamlodipine Pill,SCDG,levamlodipine,Calcium_Channel_Blockers
151131,Adalat,BN,nifedipine,Calcium_Channel_Blockers
203423,Procardia,BN,nifedipine,Calcium_Channel_Blockers
542720,Afeditab CR,BN,nifedipine,Calcium_Channel_Blockers
7417,nifedipine,IN,nifedipine,Calcium_Channel_Blockers
1007542,"ergoloid mesylates, USP / nifedipine",MIN,nifedipine,Calcium_Channel_Blockers
1008463,metoprolol / nifedipine,MIN,nifedipine,Calcium_Channel_Blockers
1008980,acebutolol / nifedipine,MIN,nifedipine,Calcium_Channel_Blockers
392475,atenolol / nifedipine,MIN,nifedipine,Calcium_Channel_Blockers
207772,Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet [Procardia],SBD,nifedipine,Calcium_Channel_Blockers
207773,Osmotic 24 HR nifedipine 60 MG Extended Release Oral Tablet [Procardia],SBD,nifedipine,Calcium_Channel_Blockers
207774,Osmotic 24 HR nifedipine 90 MG Extended Release Oral Tablet [Procardia],SBD,nifedipine,Calcium_Channel_Blockers
672916,24 HR nifedipine 30 MG Extended Release Oral Tablet [Adalat],SBD,nifedipine,Calcium_Channel_Blockers
672917,24 HR nifedipine 60 MG Extended Release Oral Tablet [Adalat],SBD,nifedipine,Calcium_Channel_Blockers
672918,24 HR nifedipine 90 MG Extended Release Oral Tablet [Adalat],SBD,nifedipine,Calcium_Channel_Blockers
672920,24 HR nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR],SBD,nifedipine,Calcium_Channel_Blockers
672921,24 HR nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],SBD,nifedipine,Calcium_Channel_Blockers
491071,nifedipine 30 MG [Adalat],SBDC,nifedipine,Calcium_Channel_Blockers
491079,nifedipine 60 MG [Adalat],SBDC,nifedipine,Calcium_Channel_Blockers
491087,nifedipine 90 MG [Adalat],SBDC,nifedipine,Calcium_Channel_Blockers
491278,nifedipine 90 MG [Procardia],SBDC,nifedipine,Calcium_Channel_Blockers
491288,nifedipine 30 MG [Procardia],SBDC,nifedipine,Calcium_Channel_Blockers
491292,nifedipine 60 MG [Procardia],SBDC,nifedipine,Calcium_Channel_Blockers
542721,nifedipine 30 MG [Afeditab CR],SBDC,nifedipine,Calcium_Channel_Blockers
602208,nifedipine 60 MG [Afeditab CR],SBDC,nifedipine,Calcium_Channel_Blockers
491072,nifedipine Extended Release Oral Tablet [Adalat],SBDF,nifedipine,Calcium_Channel_Blockers
491279,nifedipine Extended Release Oral Tablet [Procardia],SBDF,nifedipine,Calcium_Channel_Blockers
542722,nifedipine Extended Release Oral Tablet [Afeditab CR],SBDF,nifedipine,Calcium_Channel_Blockers
1169958,Adalat Oral Product,SBDG,nifedipine,Calcium_Channel_Blockers
1169959,Adalat Pill,SBDG,nifedipine,Calcium_Channel_Blockers
1172064,Afeditab CR Oral Product,SBDG,nifedipine,Calcium_Channel_Blockers
1172065,Afeditab CR Pill,SBDG,nifedipine,Calcium_Channel_Blockers
1180008,Procardia Oral Product,SBDG,nifedipine,Calcium_Channel_Blockers
1180009,Procardia Pill,SBDG,nifedipine,Calcium_Channel_Blockers
1812011,Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet,SCD,nifedipine,Calcium_Channel_Blockers
1812013,Osmotic 24 HR nifedipine 60 MG Extended Release Oral Tablet,SCD,nifedipine,Calcium_Channel_Blockers
1812015,Osmotic 24 HR nifedipine 90 MG Extended Release Oral Tablet,SCD,nifedipine,Calcium_Channel_Blockers
