"rxnorm_cui","raw_rx_med_name"
580286,"PENTASA 500 MG PO CPER"
540281,"TRICOR 145 MG PO TAB"
876195,"MIRALAX 17 GRAM PO PWPK"
729929,"VENLAFAXINE 75 MG PO CP24"
226917,"XENICAL 120 MG PO CAP"
854870,"RABEPRAZOLE 20 MG PO TBEC"
805859,"CANDESARTAN-HYDROCHLOROTHIAZID 32-12.5 MG PO TAB"
863630,"OXYBUTYNIN CHLORIDE 15 MG PO TR24"
617318,"ATORVASTATIN 20 MG PO TAB"
905026,"ACTONEL 35 MG PO TAB"
897614,"VERAPAMIL 120 MG PO C24P"
207199,"OCTREOTIDE ACETATE 200 MCG/ML IJ SOLN"
212389,"CARVEDILOL 12.5 MG PO TAB"
284516,"PREDNISOLONE SODIUM PHOSPHATE 15 MG/5 ML (3 MG/ML) PO SOLN"
241622,"COENZYME Q10 200 MG PO TAB"
352272,"LEXAPRO 10 MG PO TAB"
2003801,"LAMOTRIGINE 200 MG PO TAB"
210673,"TRANDOLAPRIL 4 MG PO TAB"
152953,"ROPINIROLE 1 MG PO TAB"
208853,"VENLAFAXINE 75 MG PO TAB"
1437704,"IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML IN NEBU"
210250,"CALCIUM CITRATE 200 MG (950 MG) PO TAB"
866429,"TOPROL XL 25 MG PO TB24"
896006,"FLOVENT HFA 220 MCG/ACTUATION IN HFAA"
2377134,"INSULIN GLARGINE 100 UNIT/ML SC SOLN"
731533,"IBUPROFEN 200 MG PO CAP"
284509,"QUETIAPINE 300 MG PO TAB"
351926,"NOVOLOG U-100 INSULIN ASPART 100 UNIT/ML SC SOLN"
998673,"CLONIDINE 0.1 MG/24 HR TD PTWK"
4337,"FENTANYL DRIP IN NS 1000MCG/100ML"
1863554,"LIDOCAINE 4 % TP PTMD"
1245423,"HYLAN G-F 20 16 MG/2 ML IX SYRG"
836397,"TRAMADOL-ACETAMINOPHEN 37.5-325 MG PO TAB"
213069,"ACITRETIN 10 MG PO CAP"
1099679,"DIVALPROEX 250 MG PO TBEC"
866438,"TOPROL XL 50 MG PO TB24"
108896,"APRACLONIDINE 0.5 % OP DROP"
5966,"IOPAMIDOL 300 MG IODINE /ML (61 %) IV SOLN"
213270,"SILDENAFIL 50 MG PO TAB"
1020026,"CETIRIZINE 10 MG PO TAB"
261267,"ACTOS 30 MG PO TAB"
794229,"BAYER LOW DOSE ASPIRIN 81 MG PO TBEC"
834341,"CARBIDOPA-LEVODOPA 50-200 MG PO TBER"
1049272,"OXYCODONE-ACETAMINOPHEN 10-650 MG PO TAB"
617314,"ATORVASTATIN 10 MG PO TAB"
217987,"LECITHIN 400 MG PO CAP"
206858,"ISOSORBIDE MONONITRATE 120 MG PO TB24"
899543,"NITROGLYCERIN 0.2 MG/HR TD PT24"
310170,"ESTRADIOL 0.025 MG/24 HR TD PTWK"
260459,"FERROUS SULFATE DRIED 160 MG PO TBER"
993537,"BUPROPION SR 200 MG PO TBSR"
607026,"LYRICA 25 MG PO CAP"
607038,"LYRICA 75 MG PO CAP"
206969,"INDOMETHACIN 50 MG RE SUPP"
1927785,"COENZYME Q10 200 MG PO CAP"
607033,"LYRICA 50 MG PO CAP"
863622,"OXYBUTYNIN CHLORIDE 10 MG PO TR24"
808921,"FOSFOMYCIN TROMETHAMINE 3 GRAM PO PACK"
998677,"CLONIDINE 0.2 MG/24 HR TD PTWK"
849070,"GUAIFENESIN 400 MG PO TAB"
261136,"LEVALBUTEROL HCL 0.63 MG/3 ML IN NEBU"
1014677,"CETIRIZINE 5 MG PO TAB"
876439,"ACETAZOLAMIDE 500 MG PO CPER"
866438,"METOPROLOL SUCCINATE 50 MG PO TB24"
857007,"NORCO 7.5-325 MG PO TAB"
606728,"NEXIUM 20 MG PO CPDR"
261336,"LEVETIRACETAM 500 MG PO TAB"
352273,"LEXAPRO 20 MG PO TAB"
1546223,"DIATRIZOATE MEG-DIATRIZOAT SOD 66-10 % PO SOLN"
212448,"VALACYCLOVIR 1 GRAM PO TAB"
809030,"DIOVAN HCT 320-25 MG PO TAB"
749833,"TELMISARTAN-HYDROCHLOROTHIAZID 40-12.5 MG PO TAB"
860195,"ONABOTULINUMTOXINA 100 UNIT IJ SOLR"
855191,"TOLTERODINE 4 MG PO CP24"
351761,"DIOVAN 80 MG PO TAB"
616447,"MYCOPHENOLATE MOFETIL 250 MG PO CAP"
104896,"ONDANSETRON HCL 8 MG PO TAB"
1359109,"DICLOFENAC-MISOPROSTOL 75-200 MG-MCG PO TBID"
855184,"TOLTERODINE 2 MG PO CP24"
104897,"ONDANSETRON HCL 2 MG/ML IV SOLN"
213272,"BRINZOLAMIDE 1 % OP DRPS"
152698,"MELOXICAM 15 MG PO TAB"
864679,"ATOVAQUONE-PROGUANIL 250-100 MG PO TAB"
866421,"METOPROLOL SUCCINATE 200 MG PO TB24"
27729,"IODIXANOL 320 MG IODINE/ML IV SOLN"
208849,"VENLAFAXINE 25 MG PO TAB"
208450,"SUMATRIPTAN SUCCINATE 25 MG PO TAB"
994243,"CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO CAP"
209153,"METAXALONE 400 MG PO TAB"
311372,"ALLERGY RELIEF (LORATADINE) 10 MG PO TAB"
104895,"ONDANSETRON HCL 4 MG PO TAB"
11359,"MULTIVITAMIN 50 PLUS PO TAB"
996237,"TERBINAFINE HCL 1 % TP CREA"
904421,"ALENDRONATE 10 MG PO TAB"
1242394,"LORATADINE-PSEUDOEPHEDRINE 10-240 MG PO TB24"
2106334,"TETANUS-DIPHTHERIA TOXOIDS-TD 2-2 LF UNIT/0.5 ML IM SUSP"
904433,"ALENDRONATE 70 MG PO TAB"
352118,"AVODART 0.5 MG PO CAP"
351991,"ROPINIROLE 3 MG PO TAB"
213322,"RIZATRIPTAN 10 MG PO TAB"
199832,"ERGOCALCIFEROL (VITAMIN D2) 10 MCG (400 UNIT) PO TAB"
213045,"FLUOROURACIL 5 % TP CREA"
866414,"METOPROLOL SUCCINATE 100 MG PO TB24"
809018,"VALSARTAN-HYDROCHLOROTHIAZIDE 160-12.5 MG PO TAB"
208149,"SERTRALINE 100 MG PO TAB"
211859,"ASCORBIC ACID (VITAMIN C) 500 MG PO CHEW"
104490,"SIMVASTATIN 10 MG PO TAB"
1294394,"ERGOTAMINE-PHENOBARB-BELLADON 0.6-40-0.2 MG PO TAB"
261202,"ESTRADIOL 0.1 MG/24 HR TD PTSW"
1422479,"LIDOCAINE 4 % TP CREA"
153640,"QUETIAPINE 200 MG PO TAB"
207779,"NIMODIPINE 30 MG PO CAP"
968810,"CYTARABINE LIPOSOME (PF) 50 MG/5 ML (10 MG/ML) IT SUSP"
284405,"DOFETILIDE 250 MCG PO CAP"
885257,"PANTOPRAZOLE 40 MG IV SOLR"
261385,"FERROUS GLUCONATE 240 MG (27 MG IRON) PO TAB"
729931,"VENLAFAXINE 150 MG PO CP24"
108815,"INSULIN NPH AND REGULAR HUMAN 100 UNIT/ML (70-30) SC SUSP"
261290,"TEMOZOLOMIDE 100 MG PO CAP"
351761,"VALSARTAN 80 MG PO TAB"
1299978,"TIAGABINE 4 MG PO TAB"
261268,"PIOGLITAZONE 45 MG PO TAB"
208821,"TOBRAMYCIN-DEXAMETHASONE 0.3-0.1 % OP OINT"
152855,"TOPIRAMATE 25 MG PO TAB"
2890,"COSYNTROPIN 0.25 MG IJ SOLR"
1242617,"ROCURONIUM 10 MG/ML IV SOLN"
35780,"ROPIVACAINE 5 MG/ML IJ SOLN"
212542,"AMLODIPINE 2.5 MG PO TAB"
701613,"CALCIUM CARBONATE 300 MG (750 MG) PO CHEW"
261360,"OXCARBAZEPINE 300 MG PO TAB"
1649946,"FILGRASTIM 300 MCG/ML IJ SOLN"
213169,"CLOPIDOGREL 75 MG PO TAB"
798176,"POVIDONE-IODINE 10 % TP SWAB"
644790,"FOLIC ACID-VIT B6-VIT B12 2.5-25-1 MG PO TAB"
1000351,"PREMPRO 0.3-1.5 MG PO TAB"
688704,"NEOMY-POLYMYXINB-BACITRACIN-HC 1 % TP OINT"
582603,"PREDNISONE 5 MG/ML PO CONC"
211815,"LEVOFLOXACIN 250 MG PO TAB"
755277,"SENNOSIDES 8.8 MG/5 ML PO SYRP"
212549,"AMLODIPINE 5 MG PO TAB"
895996,"FLOVENT HFA 44 MCG/ACTUATION IN HFAA"
106062,"POLYVINYL ALCOHOL 1.4 % OP DROP"
823934,"IRBESARTAN-HYDROCHLOROTHIAZIDE 150-12.5 MG PO TAB"
262095,"LIPITOR 80 MG PO TAB"
240952,"BIOTIN 1 MG PO TAB"
1115012,"GABAPENTIN 300 MG PO TAB"
213319,"SIMVASTATIN 80 MG PO TAB"
861362,"FONDAPARINUX 2.5 MG/0.5 ML SC SYRG"
1099871,"DIVALPROEX 500 MG PO TBEC"
261196,"ESTRADIOL 0.05 MG/24 HR TD PTSW"
108780,"VALACYCLOVIR 500 MG PO TAB"
284430,"VANIQA 13.9 % TP CREA"
284544,"CLINDAMYCIN-BENZOYL PEROXIDE 1-5 % TP GEL"
801057,"PEG-ELECTROLYTE SOLN 420 GRAM PO SOLR"
866912,"WELCHOL 625 MG PO TAB"
213295,"OMEPRAZOLE 40 MG PO CPDR"
607020,"LYRICA 150 MG PO CAP"
577196,"FLAXSEED OIL 1,030 MG PO CAP"
1098140,"CHONDROITIN SULF-SOD HYALURON 3 %-4 %(0.5 ML) 1 % (0.55 ML) IO SYRG"
5956,"IOHEXOL 300 MG IODINE/ML IV SOLN"
903458,"LIOTHYRONINE 5 MCG PO TAB"
1086605,"CALCIUM CARBONATE-VITAMIN D2 600 MG CALCIUM- 200 UNIT PO CAP"
283753,"PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML IV SUSP"
284515,"CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % TP LOTN"
153639,"QUETIAPINE 100 MG PO TAB"
752870,"MIRTAZAPINE 30 MG PO TBDI"
213162,"GUAIFENESIN 100 MG/5 ML PO LIQD"
213271,"SILDENAFIL 100 MG PO TAB"
1490668,"BECLOMETHASONE DIPROPIONATE 80 MCG/ACTUATION IN AERO"
847241,"LEVEMIR FLEXPEN 100 UNIT/ML (3 ML) SC INPN"
866353,"KETOTIFEN FUMARATE 0.025 % (0.035 %) OP DROP"
152923,"SIMVASTATIN 40 MG PO TAB"
206639,"HYPROMELLOSE 2.5 % OP DROP"
998740,"SENNA PLUS 8.6-50 MG PO TAB"
877525,"CULTURELLE 10 BILLION CELL PO CAP"
686926,"CARVEDILOL 3.125 MG PO TAB"
207273,"NITRO-BID 2 % TD OINT"
876693,"ONDANSETRON 8 MG PO TBDI"
647416,"GLYCERIN 99.5 % TP SOLN"
2001508,"LAMOTRIGINE 25 MG PO TAB"
1734348,"ROPIVACAINE (PF) 2 MG/ML (0.2 %) IJ SOLN"
25138,"FLUORESCEIN 1 MG OP STRP"
1099074,"DEXTROMETHORPHAN-GUAIFENESIN 60-1,200 MG PO TB12"
352125,"PANTOPRAZOLE 20 MG PO TBEC"
860109,"KETOROLAC 0.5 % OP DROP"
616435,"MYCOPHENOLATE MOFETIL 500 MG PO TAB"
854995,"NEOMYCIN-COLIST-HC-THONZONIUM 3.3-3-10-0.5 MG/ML OT DRPS"
901525,"VERAPAMIL 240 MG PO TR24"
859046,"PRAMIPEXOLE 0.5 MG PO TAB"
997224,"DONEPEZIL 10 MG PO TAB"
284529,"NATEGLINIDE 60 MG PO TAB"
205641,"DRONABINOL 2.5 MG PO CAP"
1100057,"CICLOPIROX 8 % TP SOLN"
152697,"MELOXICAM 7.5 MG PO TAB"
1300378,"BOOSTRIX TDAP 2.5-8-5 LF-MCG-LF/0.5ML IM SUSP"
904399,"ALENDRONATE 35 MG PO TAB"
578806,"BETAMETHASONE ACET,SOD PHOS 6 MG/ML IJ SUSP"
866303,"CARBAMAZEPINE 100 MG PO TB12"
979473,"LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG PO TAB"
208848,"VENLAFAXINE 100 MG PO TAB"
153589,"METRONIDAZOLE 0.75 % (37.5MG/5 GRAM) VA GEL"
261220,"SYNTHETIC CONJ ESTROGENS A 0.625 MG PO TAB"
891178,"TERBINAFINE HCL 250 MG PO TAB"
1665023,"CEFTRIAXONE 1 GRAM IJ SOLR"
876425,"OFLOXACIN 0.3 % OT DROP"
904483,"PRAVASTATIN 80 MG PO TAB"
6205,"LACTOBACILLUS ACIDOPHILUS PO TAB"
855195,"TOLTERODINE 2 MG PO TAB"
210887,"MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP"
213070,"ACITRETIN 25 MG PO CAP"
863671,"TAMSULOSIN 0.4 MG PO CAP"
284587,"VALGANCICLOVIR 450 MG PO TAB"
1422174,"LIDOCAINE-TRANSPARENT DRESSING 4 % TP KIT"
359572,"GLUCOSAMINE SULFATE 1,000 MG PO CAP"
206791,"MESALAMINE 250 MG PO CPER"
262091,"LINEZOLID 600 MG PO TAB"
845479,"TOPIRAMATE 25 MG PO CPSP"
861226,"DEXTROAMPHETAMINE-AMPHETAMINE 20 MG PO CP24"
152952,"ROPINIROLE 0.25 MG PO TAB"
688596,"CALCITONIN (SALMON) 200 UNIT/ACTUATION NA SPRY"
226734,"IMIQUIMOD 5 % TP CRPK"
212575,"AMLODIPINE 10 MG PO TAB"
866912,"COLESEVELAM 625 MG PO TAB"
1014580,"CETIRIZINE-PSEUDOEPHEDRINE 5-120 MG PO TB12"
352085,"PIMECROLIMUS 1 % TP CREA"
1373128,"DEXTROMETHORPHAN POLISTIREX 30 MG/5 ML PO SU12"
1895,"CALCIUM 600 MG PO CAP"
211865,"ASCORBIC ACID (VITAMIN C) 250 MG PO CHEW"
208220,"SIMVASTATIN 5 MG PO TAB"
1359507,"SODIUM HYALURONATE 10 MG/ML IO SYRG (0.85 ML)"
836368,"ATROVENT HFA 17 MCG/ACTUATION IN HFAA"
603281,"POTASSIUM CITRATE 10 MEQ (1,080 MG) PO TBER"
904934,"BONIVA 150 MG PO TAB"
1086249,"TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP"
487064,"GLUCOSAMINE SULFATE 2KCL 1,000 MG PO TAB"
746815,"ASMANEX TWISTHALER 220 MCG/ ACTUATION (60) IN AEPB"
285032,"TRAVOPROST 0.004 % OP DROP"
153048,"OLANZAPINE 10 MG PO TAB"
351973,"GABAPENTIN 250 MG/5 ML PO SOLN"
1986354,"INSULIN ASPART U-100 100 UNIT/ML SC SOLN"
404369,"FERROUS FUMARATE 324 MG (106 MG IRON) PO TAB"
5956,"IOHEXOL 240 MG IODINE/ML IV SOLN"
1251192,"LACTULOSE 10 GRAM PO PACK"
152954,"ROPINIROLE 2 MG PO TAB"
284400,"PANTOPRAZOLE 40 MG PO TBEC"
285128,"BIMATOPROST 0.03 % OP DROP"
4301,"SUPER OMEGA-3 1,000 MG PO CAP"
6972,"MINERAL OIL-HYDROPHIL PETROLAT TP OINT"
104491,"SIMVASTATIN 20 MG PO TAB"
261356,"OXCARBAZEPINE 150 MG PO TAB"
308742,"BIOTIN 10,000 MCG PO CAP"
1099285,"DEXTROMETHORPHAN HBR 15 MG/5 ML PO LIQD"
213320,"CIPROFLOXACIN-HYDROCORTISONE 0.2-1 % OT DRPS"
284520,"TACROLIMUS 0.1 % TP OINT"
261315,"OSELTAMIVIR 75 MG PO CAP"
213431,"TELMISARTAN 40 MG PO TAB"
688242,"CONJUGATED ESTROGENS 0.625 MG/GRAM VA CREA"
1115468,"LEUPROLIDE (3 MONTH) 22.5 MG IM SYKT"
606731,"ESOMEPRAZOLE MAGNESIUM 40 MG PO CPDR"
213068,"ROPINIROLE 0.5 MG PO TAB"
616444,"MYCOPHENOLATE MOFETIL 200 MG/ML PO SUSR"
261361,"CEVIMELINE 30 MG PO CAP"
108959,"CALCIPOTRIENE 0.005 % TP CREA"
1046920,"NICOTINE 10 MG IN CRTG"
1359126,"ESTRADIOL-NORETHINDRONE ACET 1-0.5 MG PO TAB"
2281304,"OLOPATADINE 0.1 % OP DROP"
823938,"IRBESARTAN-HYDROCHLOROTHIAZIDE 300-12.5 MG PO TAB"
1722941,"MEROPENEM 1 GRAM IV SOLR"
150974,"INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN"
1011833,"LIDOCAINE HCL 4 % (40 MG/ML) MM SOLN"
206206,"LANSOPRAZOLE 30 MG PO CPDR"
2289243,"TRIAMCINOLONE ACETONIDE 55 MCG NA SPRA"
1011705,"LIDOCAINE 5 % TP PTMD"
213269,"SILDENAFIL 25 MG PO TAB"
847055,"BENICAR HCT 40-12.5 MG PO TAB"
27863,"ISOSULFAN BLUE 1 % SC SOLN"
861355,"CLOBETASOL 0.05 % TP FOAM"
577785,"CANDESARTAN 4 MG PO TAB"
208451,"POLYMYXIN B SULF-TRIMETHOPRIM 10,000 UNIT- 1 MG/ML OP DROP"
213432,"TELMISARTAN 80 MG PO TAB"
402096,"CIALIS 10 MG PO TAB"
750084,"SELENIUM SULFIDE 2.5 % TP SHAM"
1536918,"CALCIUM CITRATE 500 MG PO TBEF"
352001,"VALSARTAN 320 MG PO TAB"
204625,"RIBOFLAVIN (VITAMIN B2) 100 MG PO TAB"
791881,"LANSOPRAZOLE 30 MG PO SUDR"
639539,"CANDESARTAN 16 MG PO TAB"
1741268,"IRON SUCROSE 100 MG IRON/5 ML IV SOLN"
895996,"FLUTICASONE PROPIONATE 44 MCG/ACTUATION IN HFAA"
1801279,"CHOLESTYRAMINE LIGHT 4 GRAM PO PWPK"
896222,"FLUTICASONE PROPION-SALMETEROL 500-50 MCG/DOSE IN DSDV"
150840,"CONJUGATED ESTROGENS 0.625 MG PO TAB"
979487,"LOSARTAN 25 MG PO TAB"
213167,"ZOLMITRIPTAN 5 MG PO TAB"
208236,"SINCALIDE 5 MCG IJ SOLR"
201848,"VANCOMYCIN 125 MG PO CAP"
404203,"CALCIUM POLYCARBOPHIL 625 MG PO TAB"
150667,"INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP"
596918,"LANSOPRAZOLE 15 MG PO CPDR"
866049,"SALMETEROL 50 MCG/DOSE IN DSDV"
995029,"NITROGLYCERIN 400 MCG/SPRAY TL SPRY"
1146731,"SODIUM PHOSPHATES 19-7 GRAM/118 ML RE ENEM"
859035,"PRAMIPEXOLE 0.125 MG PO TAB"
880437,"NIFEDIPINE 90 MG PO TBER"
404408,"LEXAPRO 5 MG PO TAB"
5956,"IOHEXOL 350 MG IODINE/ML IV SOLN"
1242399,"ALLERGY RELIEF D12 5-120 MG PO TB12"
860807,"AZELASTINE 0.05 % OP DROP"
857226,"SEVELAMER HCL 800 MG PO TAB"
261101,"RIFAPENTINE 150 MG PO TAB"
855180,"TOLTERODINE 1 MG PO TAB"
242214,"PRASTERONE (DHEA) 25 MG PO TAB"
727316,"EPINEPHRINE 0.15 MG/0.3 ML IJ ATIN"
213182,"MUPIROCIN CALCIUM 2 % TP CREA"
153095,"GLUCAGON (HUMAN RECOMBINANT) 1 MG IJ SOLR"
206967,"KETAMINE 10 MG/ML IJ SOLN"
863638,"OXYBUTYNIN CHLORIDE 5 MG PO TR24"
125933,"CRANBERRY 400 MG PO CAP"
859042,"PRAMIPEXOLE 0.25 MG PO TAB"
1797870,"MOMETASONE 50 MCG/ACTUATION NA SPRY"
996476,"CHLOROTHIAZIDE SODIUM 500 MG IV SOLR"
809014,"VALSARTAN-HYDROCHLOROTHIAZIDE 80-12.5 MG PO TAB"
212233,"SERTRALINE 25 MG PO TAB"
1243771,"THROMBIN (BOVINE) 20,000 UNIT TP SPRY"
616830,"BUDESONIDE 0.25 MG/2 ML IN NBSP"
616817,"BUDESONIDE 0.5 MG/2 ML IN NBSP"
1490067,"RALOXIFENE 60 MG PO TAB"
1923433,"DORZOLAMIDE-TIMOLOL 22.3-6.8 MG/ML OP DROP"
854253,"ENOXAPARIN 150 MG/ML SC SYRG"
153892,"MONTELUKAST 10 MG PO TAB"
861599,"PENTAMIDINE 300 MG INH SOLR"
259088,"PLANT STANOL ESTER 500 MG PO CAP"
261193,"TESTOSTERONE 5 MG/24 HR TD PT24"
213471,"MODAFINIL 200 MG PO TAB"
308744,"BIOTIN 5 MG PO CAP"
206853,"FAMCICLOVIR 500 MG PO TAB"
261317,"EXEMESTANE 25 MG PO TAB"
845652,"MAGNESIUM HYDROXIDE 800 MG/5 ML"
896006,"FLUTICASONE PROPIONATE 220 MCG/ACTUATION IN HFAA"
998681,"CLONIDINE 0.3 MG/24 HR TD PTWK"
284391,"LEVETIRACETAM 750 MG PO TAB"
352050,"TENOFOVIR DISOPROXIL FUMARATE 300 MG PO TAB"
284430,"EFLORNITHINE 13.9 % TP CREA"
854878,"ZOLPIDEM 5 MG PO TAB"
284531,"TELMISARTAN 20 MG PO TAB"
866429,"METOPROLOL SUCCINATE 25 MG PO TB24"
466537,"METHYL SALICYLATE-MENTHOL TP OINT"
1421985,"CHLORPHENIRAMINE-DEXTROMETHORP 4-30 MG PO TAB"
997230,"DONEPEZIL 5 MG PO TAB"
1046235,"GLUCOSAMINE-CHONDROIT-VIT C-MN PO CAP"
1427984,"MICONAZOLE NITRATE 2 % TP OINT"
1603466,"CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OP DROP"
213050,"ZINC ACETATE 50 MG (ZINC) PO CAP"
866305,"CARBAMAZEPINE 200 MG PO TB12"
212427,"UREA 20 % TP CREA"
1367416,"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAP"
242213,"PRASTERONE (DHEA) 25 MG PO CAP"
208712,"HYDROCORTISONE 10 MG PO TAB"
1149617,"COLLAGENASE CLOSTRIDIUM HISTO. 250 UNIT/GRAM TP OINT"
206873,"FAMOTIDINE 40 MG/5 ML (8 MG/ML) PO SUSP"
5966,"IOPAMIDOL 370 MG IODINE /ML (76 %) IV SOLN"
352086,"DESLORATADINE 5 MG PO TAB"
312104,"BELLADONNA ALKALOIDS-OPIUM 16.2-30 MG RE SUPP"
153666,"IRBESARTAN 150 MG PO TAB"
2257285,"DOXYLAMINE SUCCINATE 25 MG PO TAB"
25138,"FLUORESCEIN 500 MG/2 ML (25 %) IV SOLN"
261285,"ZALEPLON 5 MG PO CAP"
1797876,"AZELASTINE 137 MCG (0.1 %) NA SPRA"
836366,"IPRATROPIUM-ALBUTEROL 18-103 MCG/ACTUATION IN AERO"
1244215,"BUDESONIDE 3 MG PO CECX"
615910,"INSULIN LISPRO 100 UNIT/ML SC SOLN"
1305269,"EPINEPHRINE 0.3 MG/0.3 ML IJ ATIN"
896165,"FLUTICASONE PROPION-SALMETEROL 100-50 MCG/DOSE IN DSDV"
211816,"LEVOFLOXACIN 500 MG PO TAB"
890918,"ESTRADIOL 0.01 % (0.1 MG/GRAM) VA CREA"
847913,"BYETTA 10 MCG/DOSE(250 MCG/ML) 2.4 ML SC PNIJ"
1366212,"SIMETHICONE 125 MG PO TAB"
284481,"LEVOFLOXACIN 750 MG PO TAB"
153124,"LETROZOLE 2.5 MG PO TAB"
854875,"ZOLPIDEM 10 MG PO TAB"
833706,"DILTIAZEM HCL 360 MG PO CP24"
207141,"METHYLPREDNISOLONE 32 MG PO TAB"
809026,"DIOVAN HCT 320-12.5 MG PO TAB"
351875,"SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D"
835831,"TESTOSTERONE CYPIONATE 100 MG/ML IM OIL"
1087463,"HYDROCODONE-CHLORPHENIRAMINE 10-8 MG/5 ML PO SU12"
979470,"LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG PO TAB"
1092206,"DIPHENHYDRAMINE-ACETAMINOPHEN 25-500 MG PO TAB"
848330,"ESTRADIOL 2 MG (7.5 MCG /24 HOUR) VA RING"
979122,"IBUTILIDE FUMARATE 0.1 MG/ML IV SOLN"
211373,"DEXTROSE 40 % PO GEL"
261267,"PIOGLITAZONE 30 MG PO TAB"
1046781,"CPM-PHENYLEPH-ACETAMINOPHEN 2-5-325 MG PO TAB"
208850,"VENLAFAXINE 37.5 MG PO TAB"
209977,"ACYCLOVIR 5 % TP OINT"
284497,"TAZAROTENE 0.1 % TP CREA"
261198,"ESTRADIOL 0.0375 MG/24 HR TD PTSW"
213468,"CELECOXIB 100 MG PO CAP"
309604,"CYANOCOBALAMIN (VITAMIN B-12) 250 MCG PO TAB"
1244636,"BETAMETHASONE VALERATE 0.12 % TP FOAM"
877525,"LACTOBACILLUS RHAMNOSUS GG 10 BILLION CELL PO CAP"
207138,"METHYLPREDNISOLONE 16 MG PO TAB"
876690,"ONDANSETRON 4 MG PO TBDI"
265647,"GARLIC 1 MG PO CAP"
213361,"INFLIXIMAB 100 MG IV SOLR"
285012,"CEFDINIR 300 MG PO CAP"
284530,"NATEGLINIDE 120 MG PO TAB"
208680,"HYDROCORTISONE 5 MG PO TAB"
979482,"LOSARTAN 100 MG PO TAB"
686402,"ERYTHROMYCIN ETHYLSUCCINATE 200 MG/5 ML PO SUSR"
199652,"COENZYME Q10 150 MG PO CAP"
1099571,"DIVALPROEX 500 MG PO TB24"
1299967,"TIAGABINE 12 MG PO TAB"
208161,"SERTRALINE 50 MG PO TAB"
213262,"LOTEPREDNOL ETABONATE 0.2 % OP DRPS"
1659134,"PIPERACILLIN-TAZOBACTAM-DEXTRS 2.25 GRAM/50 ML IV PGBK"
104781,"RISPERIDONE 1 MG PO TAB"
213120,"METRONIDAZOLE 1 % TP CREA"
5775,"INDOCYANINE GREEN 25 MG IJ SOLR"
204210,"ALTEPLASE 2 MG IK SOLR"
1048447,"COLESTIPOL 1 GRAM PO TAB"
209638,"CHOLECALCIFEROL (VITAMIN D3) 10 MCG (400 UNIT) PO TAB"
1242401,"LORATADINE-PSEUDOEPHEDRINE 5-120 MG PO TB12"
261319,"PROGESTERONE MICRONIZED 200 MG PO CAP"
108513,"TACROLIMUS 1 MG PO CAP"
1191309,"FLUOCINOLONE 0.01 % TP OIL"
896019,"FLUTICASONE PROPIONATE 50 MCG/ACTUATION IN DSDV"
261314,"IVERMECTIN 3 MG PO TAB"
198893,"ASCORBIC ACID (VITAMIN C) 100 MG PO TAB"
1867554,"POTASSIUM CHLORIDE 25 MEQ PO PACK"
285016,"DOFETILIDE 500 MCG PO CAP"
240029,"CHOLECALCIFEROL (VITAMIN D3) 125 MCG (5,000 UNIT) PO CAP"
105018,"LAMOTRIGINE 100 MG PO TAB"
201961,"FINASTERIDE 5 MG PO TAB"
861210,"BRIMONIDINE 0.15 % OP DROP"
153667,"IRBESARTAN 300 MG PO TAB"
209366,"ACETAMINOPHEN 650 MG PO TAB"
541879,"DEXTROAMPHETAMINE-AMPHETAMINE 5 MG PO TAB"
1116552,"NORETHINDRONE AC-ETH ESTRADIOL 1-5 MG-MCG PO TAB"
1946522,"LEUPROLIDE (4 MONTH) 30 MG IM SYKT"
1658472,"PNEUMOCOCCAL 23-VAL PS VACCINE 25 MCG/0.5 ML IJ SOLN"
801112,"ELECTROLYTE-A IV SOLP"
896001,"FLUTICASONE PROPIONATE 110 MCG/ACTUATION IN HFAA"
201185,"MAFENIDE ACETATE 85 MG/G TP CREA"
1091187,"METHYLPHENIDATE HCL 36 MG PO TR24"
213178,"FINASTERIDE 1 MG PO TAB"
1234473,"DEXTROMETHORPHAN-GUAIFENESIN 15-100 MG/5 ML PO SYRP"
260333,"RAMIPRIL 10 MG PO CAP"
262080,"PROGESTERONE MICRONIZED 100 MG PO CAP"
1111457,"PHENOL 1.4 % MM SPRA"
151100,"DORZOLAMIDE 2 % OP DROP"
1010740,"LIDOCAINE HCL 2 % MM SOLN"
25138,"FLUORESCEIN 500 MG/5 ML (10 %) IV SOLN"
213170,"ACARBOSE 25 MG PO TAB"
